feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,inadimplente
1.3067249029951977,3.044738156017705,-0.8041491220552954,-0.39387338477890776,1.3877869473132731,4.317007954140534,2.8909335491743664,0.3985640658920072,1.667012705357071,-2.7468096729477662,0
2.2695984315903237,-1.021757853680244,0.47320012789837185,-1.3618803996954227,-1.2222438202008452,0.940234293143537,-1.801664550820804,1.1982760366446361,-1.3147734507194535,2.1157455419341615,1
0.6812032207008021,0.05518364982944368,0.639395351170981,-2.9477301112133985,0.1123376057472042,1.0379239758107448,-2.19223011625726,-0.42867479688130566,0.3373630663468662,2.422528990912541,0
-2.9411000608210722,-2.156769635175912,1.6382014009636534,0.3921495154363859,3.645581432948805,1.265491707134176,3.0413839843808006,1.5749486993076387,0.49462463957428626,1.4791774836314702,0
2.1332943667645514,1.8350639270877402,-0.20510724938305058,-0.567721101172498,1.1086750659347713,0.878707691153056,1.143459603862799,0.35140666884228294,1.1116221515087088,-0.2687245187580377,1
1.4555243131650428,1.0982192714487546,-0.07281901659353496,-0.9699745092775801,0.7903744476996806,1.7075996858175837,0.6538885316476762,1.2169688626813207,-0.8395392371006698,0.11651484035906776,0
-0.868204716670854,-0.45535476704570543,-0.0458406842633845,-1.3800983403831721,0.21566169094652443,2.475185668218932,-0.5070327593378738,1.470432303012538,0.7022764275515784,0.5738058757932535,0
4.983813033068628,-0.8111573087758126,1.9635688069739985,0.5841103987417164,0.4198879002031738,-3.5769375713240663,0.07327306917793694,-0.005275597109045737,2.2041861678862227,3.229164075481802,0
2.7423370844822825,-0.7137201727101127,1.278604309058331,-2.1850114546407697,-1.4755518027045613,0.11783312180800609,-2.962050201167851,1.7089640520298932,2.986329375576428,2.8767545027110915,1
1.613775528975198,0.9031412188666815,-1.1308605081169985,-1.9372847978291108,1.4802631607621792,2.9299368493608977,0.9595067729550772,0.6906305697567595,-0.7863040531383287,1.0557488072774746,0
2.654812592594646,-1.1240329891396064,1.733348273059012,-0.6991048420394239,-1.556245528719102,1.1732902474605602,-1.3560115053196047,2.0905299019716126,-1.5836079344201974,1.5778551777333654,1
1.522028905709454,-0.6886250159244982,1.8026664658938976,0.46977513438145935,2.161606262980002,-0.5500290566562569,2.074685137180628,-0.048097423042657995,-0.5582648758056487,1.7011037120241073,1
0.8050392759330609,-1.0926519771006657,-0.2721875492494852,-0.21775138453577358,3.223539189002278,-2.7185270753422848,1.3486847748941035,0.7212781292490482,1.9731048680819048,3.462170187451836,1
0.7467726596300268,-0.3838353847391329,1.3581885764125854,-0.5049997563575898,0.36080208671417,-0.8919047005816905,-0.6698593119920501,2.042257840510792,0.2759844929124723,1.4274782166505737,1
0.028178752434632526,-1.430374976499643,0.08803272715724308,-0.036032847739976726,2.317766007563935,0.35909628378533287,1.7821680431450984,-1.0337358005622264,1.714164357415557,2.0416015860334937,0
-1.6672370737770343,-2.0562843238012,0.31401053943864676,-1.6698196919381614,1.2789545261775905,2.129626470901957,-0.23797935064433878,0.5661869364210564,1.3060614618427262,2.4651683597696388,0
1.0009374902255748,0.17821401630480582,0.641418940421419,-2.2987977959813435,0.38514676534392933,0.5621790418488721,-1.5049007721525012,1.2123681179019035,1.013445759883764,2.1179700381995845,0
5.483574869412374,1.368530633925281,-2.022820532533807,-0.6844199242770417,-0.3647711499390479,5.306726287827232,2.2285218684927215,0.6170630447352031,-1.179541058580728,-0.48165678419112323,1
1.0906311324967115,0.5616615320742417,0.4947414098619887,0.04192278326251486,1.159451228454172,3.571607703990125,2.5199037571216327,-0.2793532754133253,-0.4989511237259181,-0.844158395637401,0
